attempt_number,confidence_level,created_at,device_used,feedback_helpful_rating,feedback_viewed,is_correct,points_earned,reflection_submitted,reflection_text,response_id,response_time_seconds,scenario_id,selected_choice,session_id,student_id
2,Somewhat Sure,2024-10-02T12:56:00.000Z,desktop,,true,false,0,false,I learned about copyright understanding,231,159,39,1,sess_761093,10459
1,Very Sure,2024-08-23T15:05:00.000Z,tablet,3,true,false,0,false,,232,221,10,1,sess_784710,7999
2,Unsure,2024-08-12T22:25:00.000Z,mobile,,true,false,0,true,,233,267,32,4,sess_761696,3106
2,Somewhat Sure,2025-07-20T09:58:00.000Z,tablet,,true,false,0,true,,234,291,30,2,sess_535316,7726
2,Somewhat Sure,2025-11-19T07:06:00.000Z,desktop,4,true,true,15,false,,235,145,30,3,sess_728902,14156
1,Somewhat Sure,2025-07-31T17:10:00.000Z,mobile,3,true,false,0,true,I learned about safe search practices,236,148,33,2,sess_259296,14213
1,Somewhat Sure,2024-12-31T17:45:00.000Z,tablet,5,true,true,40,true,,237,67,22,2,sess_790598,3259
1,Unsure,2024-10-11T06:13:00.000Z,mobile,4,false,true,25,false,,238,115,16,4,sess_905816,6669
2,Somewhat Sure,2025-02-14T22:16:00.000Z,tablet,4,true,false,0,false,I learned about email attachment safety,239,36,27,4,sess_424399,1376
1,Somewhat Sure,2024-07-24T16:19:00.000Z,desktop,4,true,true,15,false,,240,131,11,1,sess_696427,8410
1,Guessed,2025-12-26T16:38:00.000Z,desktop,,true,false,0,false,I learned about cyberbullying response,241,110,5,1,sess_321442,9518
2,Unsure,2024-11-27T08:54:00.000Z,mobile,,true,false,0,true,I learned about location sharing risks,242,292,18,3,sess_355129,3530
1,Very Sure,2025-03-18T22:24:00.000Z,desktop,4,false,false,0,false,I learned about blocking and filtering,243,183,24,3,sess_965705,8266
1,Unsure,2025-07-21T18:15:00.000Z,mobile,4,true,false,0,false,,244,123,39,1,sess_899825,9734
1,Unsure,2025-02-01T18:58:00.000Z,tablet,,true,false,0,false,,245,144,33,4,sess_677250,1909
1,Somewhat Sure,2024-08-12T09:50:00.000Z,mobile,,true,false,0,true,,246,136,1,3,sess_809993,4118
2,Guessed,2025-11-22T14:00:00.000Z,tablet,,false,false,0,false,,247,292,2,2,sess_649042,7489
1,Very Sure,2025-03-19T06:45:00.000Z,tablet,3,true,false,0,false,I learned about comment etiquette,248,241,35,3,sess_404139,5105
1,Unsure,2025-05-21T16:09:00.000Z,desktop,3,true,true,15,true,I learned about chat safety rules,249,102,26,1,sess_408046,544
1,Somewhat Sure,2024-08-08T10:07:00.000Z,mobile,,true,true,15,false,,250,87,14,1,sess_271026,6216
2,Very Sure,2025-07-15T06:23:00.000Z,desktop,4,false,false,0,true,,251,281,14,2,sess_750604,4786
1,Somewhat Sure,2024-12-08T19:01:00.000Z,mobile,,true,false,0,false,,252,95,19,4,sess_835506,8085
1,Somewhat Sure,2025-12-29T08:15:00.000Z,desktop,,true,true,15,false,,253,269,8,3,sess_957809,13345
1,Unsure,2025-06-09T17:24:00.000Z,tablet,3,true,false,0,false,,254,61,37,2,sess_404251,42
1,Very Sure,2025-07-14T11:16:00.000Z,desktop,,true,true,15,false,I learned about video call security,255,154,17,3,sess_212568,8304
1,Guessed,2024-06-05T09:18:00.000Z,mobile,,false,false,0,true,,256,160,13,2,sess_919954,10036
1,Very Sure,2024-11-27T16:24:00.000Z,mobile,,true,false,0,false,I learned about backup importance,257,209,30,2,sess_933103,13450
1,Very Sure,2025-09-16T08:45:00.000Z,tablet,,true,false,0,false,,258,267,24,3,sess_543702,6990
2,Somewhat Sure,2025-05-04T09:43:00.000Z,mobile,3,false,false,0,true,,259,97,6,1,sess_443055,14432
1,Unsure,2025-05-28T08:46:00.000Z,tablet,3,true,false,0,false,,260,123,12,1,sess_616893,8652
2,Somewhat Sure,2025-02-21T09:37:00.000Z,mobile,,true,true,15,false,I learned about online stranger danger,261,121,8,3,sess_306242,14583
2,Somewhat Sure,2025-07-06T17:26:00.000Z,desktop,4,false,false,0,false,I learned about malware prevention,262,74,19,1,sess_305963,5216
1,Somewhat Sure,2024-08-24T06:00:00.000Z,mobile,,false,false,0,false,,263,35,16,1,sess_731990,725
1,Guessed,2025-01-15T19:09:00.000Z,mobile,4,false,false,0,false,,264,60,2,1,sess_954082,1301
1,Somewhat Sure,2025-03-13T15:38:00.000Z,mobile,4,true,false,0,false,I learned about profile privacy settings,265,136,34,3,sess_495115,7929
1,Somewhat Sure,2024-07-24T17:01:00.000Z,desktop,,true,false,0,false,I learned about chat safety rules,266,158,26,4,sess_401006,1799
1,Somewhat Sure,2025-11-17T12:41:00.000Z,mobile,,true,true,15,false,I learned about blocking and filtering,267,85,24,2,sess_342784,1317
2,Somewhat Sure,2024-08-10T17:05:00.000Z,mobile,3,false,true,25,false,,268,135,9,4,sess_300811,11025
1,Somewhat Sure,2025-09-30T21:31:00.000Z,mobile,,true,false,0,false,,269,143,2,4,sess_174584,645
1,Very Sure,2024-11-03T14:05:00.000Z,desktop,5,true,true,25,false,,270,145,1,4,sess_569244,2062
2,Very Sure,2025-10-02T21:35:00.000Z,mobile,3,true,true,15,true,,271,222,33,3,sess_501303,7357
1,Somewhat Sure,2025-01-08T15:29:00.000Z,mobile,5,true,false,0,false,,272,76,27,4,sess_773163,12018
2,Somewhat Sure,2025-08-20T11:24:00.000Z,desktop,5,false,false,0,true,,273,240,13,1,sess_965361,13188
2,Very Sure,2025-11-06T18:53:00.000Z,mobile,5,true,false,0,false,I learned about digital footprint check,274,88,13,1,sess_867621,9013
1,Unsure,2025-05-02T09:21:00.000Z,desktop,4,true,false,0,false,,275,296,16,3,sess_918585,14047
1,Unsure,2025-01-26T08:49:00.000Z,desktop,,true,false,0,false,,276,49,23,1,sess_264387,14874
2,Very Sure,2025-08-16T07:59:00.000Z,tablet,,true,false,0,false,I learned about cyberbullying response,277,98,5,1,sess_907183,1101
1,Somewhat Sure,2025-11-10T21:33:00.000Z,mobile,,true,false,0,false,,278,144,36,1,sess_719839,6968
1,Unsure,2024-07-01T15:04:00.000Z,mobile,4,false,false,0,false,,279,263,14,3,sess_767988,8757
1,Unsure,2025-01-11T15:39:00.000Z,mobile,,true,false,0,false,,280,86,9,1,sess_402460,12273
2,Unsure,2025-01-29T15:44:00.000Z,mobile,4,true,false,0,false,,281,105,37,1,sess_445937,10932
1,Somewhat Sure,2025-02-20T14:01:00.000Z,tablet,4,true,false,0,false,,282,247,14,2,sess_729174,11796
2,Unsure,2025-09-27T16:41:00.000Z,desktop,,true,false,0,true,,283,145,31,3,sess_249642,3043
2,Unsure,2025-05-30T19:04:00.000Z,tablet,,true,false,0,false,,284,191,29,2,sess_124610,7918
1,Somewhat Sure,2024-12-23T21:39:00.000Z,mobile,,true,false,0,false,I learned about cyberbullying response,285,48,5,2,sess_124998,5659
2,Very Sure,2025-01-20T12:15:00.000Z,mobile,5,false,true,15,true,,286,65,24,2,sess_694583,3509
2,Somewhat Sure,2024-06-08T12:46:00.000Z,desktop,,true,false,0,true,,287,200,39,3,sess_321390,980
1,Somewhat Sure,2025-12-19T16:40:00.000Z,tablet,3,false,false,0,false,,288,208,35,4,sess_682881,3478
1,Somewhat Sure,2025-04-29T22:55:00.000Z,desktop,3,true,false,0,false,I learned about screen time management,289,139,14,3,sess_756643,6861
2,Somewhat Sure,2025-01-04T11:21:00.000Z,desktop,,false,false,0,false,,290,187,20,1,sess_240005,12886
2,Very Sure,2025-06-14T08:29:00.000Z,mobile,3,true,false,0,true,,291,60,21,3,sess_417805,3738
1,Very Sure,2025-02-23T09:01:00.000Z,desktop,,true,true,15,true,,292,181,33,3,sess_106855,10238
1,Somewhat Sure,2025-02-05T19:11:00.000Z,desktop,,true,false,0,false,,293,214,5,4,sess_714768,14068
2,Somewhat Sure,2025-05-04T12:52:00.000Z,desktop,5,true,true,25,true,,294,215,16,4,sess_233365,14011
1,Unsure,2025-12-22T20:35:00.000Z,mobile,3,true,false,0,false,I learned about digital footprint check,295,137,13,1,sess_928173,367
1,Very Sure,2024-07-12T09:08:00.000Z,desktop,,true,false,0,false,,296,250,17,2,sess_351924,8288
1,Somewhat Sure,2025-04-30T11:14:00.000Z,mobile,5,true,false,0,true,,297,90,39,1,sess_128545,8529
2,Very Sure,2025-08-26T09:07:00.000Z,mobile,,true,false,0,false,,298,272,8,4,sess_347389,12309
1,Unsure,2025-05-15T12:34:00.000Z,desktop,4,true,false,0,true,,299,82,30,1,sess_150420,13624
2,Somewhat Sure,2025-06-12T07:34:00.000Z,mobile,3,true,false,0,false,,300,253,27,4,sess_777108,14276
2,Unsure,2024-06-16T21:00:00.000Z,desktop,4,true,true,15,false,,301,104,36,4,sess_895838,3545
1,Somewhat Sure,2024-10-21T11:08:00.000Z,mobile,3,true,false,0,false,I learned about website credibility,302,57,28,2,sess_511686,10315
2,Somewhat Sure,2024-07-03T17:28:00.000Z,mobile,,true,false,0,false,,303,236,25,4,sess_822010,4317
2,Somewhat Sure,2024-11-09T19:28:00.000Z,mobile,3,true,false,0,false,,304,207,24,3,sess_282147,1323
2,Unsure,2025-08-23T06:20:00.000Z,tablet,3,true,true,25,true,,305,38,27,1,sess_340208,1273
1,Unsure,2024-10-15T22:53:00.000Z,desktop,4,true,true,15,false,,306,50,30,3,sess_564716,12019
1,Somewhat Sure,2025-01-06T06:07:00.000Z,mobile,,true,false,0,false,,307,250,37,3,sess_120282,2062
2,Somewhat Sure,2025-01-22T17:26:00.000Z,tablet,,true,false,0,true,,308,224,16,2,sess_636630,11011
1,Somewhat Sure,2025-06-25T06:42:00.000Z,desktop,,false,false,0,false,,309,200,17,1,sess_435439,863
1,Very Sure,2025-11-25T14:32:00.000Z,mobile,,false,false,0,false,,310,104,29,2,sess_478378,261
2,Guessed,2025-11-15T09:32:00.000Z,mobile,5,false,true,25,true,,311,107,12,3,sess_525551,14803
1,Somewhat Sure,2024-11-26T08:40:00.000Z,mobile,3,true,false,0,false,,312,85,28,1,sess_519716,606
1,Somewhat Sure,2024-07-19T09:46:00.000Z,mobile,,true,false,0,true,,313,285,17,4,sess_267632,5077
1,Somewhat Sure,2025-03-29T07:31:00.000Z,desktop,5,true,false,0,false,,314,63,21,1,sess_684237,594
2,Very Sure,2025-08-20T13:09:00.000Z,desktop,,true,false,0,false,,315,128,32,4,sess_564329,270
1,Very Sure,2025-11-07T13:40:00.000Z,mobile,4,true,false,0,false,,316,162,23,4,sess_735665,8218
1,Somewhat Sure,2025-04-12T12:14:00.000Z,mobile,4,true,false,0,false,I learned about social media privacy,317,299,6,1,sess_125981,9633
2,Somewhat Sure,2025-08-26T22:11:00.000Z,tablet,5,true,true,25,false,,318,156,34,1,sess_175386,1950
2,Guessed,2025-06-29T14:23:00.000Z,mobile,5,true,false,0,true,,319,124,17,1,sess_256925,8773
2,Somewhat Sure,2025-03-30T07:37:00.000Z,desktop,3,true,true,15,false,,320,220,24,2,sess_929095,2546
2,Unsure,2025-11-02T12:38:00.000Z,mobile,5,true,false,0,true,,321,74,11,4,sess_199362,11498
1,Somewhat Sure,2025-11-09T22:30:00.000Z,tablet,,true,false,0,true,,322,59,1,1,sess_785193,5300
1,Very Sure,2025-05-12T06:13:00.000Z,desktop,5,true,false,0,false,,323,83,39,2,sess_252585,9566
2,Somewhat Sure,2025-01-08T06:01:00.000Z,mobile,4,true,true,25,false,I learned about profile privacy settings,324,121,34,1,sess_940624,11928
2,Somewhat Sure,2025-10-22T18:22:00.000Z,mobile,5,true,false,0,false,,325,266,19,2,sess_982478,10192
1,Unsure,2025-09-27T08:12:00.000Z,mobile,,true,false,0,false,,326,131,33,1,sess_473049,14731
2,Somewhat Sure,2024-07-16T15:53:00.000Z,desktop,4,false,true,15,true,I learned about software updates,327,265,31,4,sess_708109,8442
2,Somewhat Sure,2025-09-14T13:19:00.000Z,mobile,3,true,false,0,false,,328,231,28,1,sess_330075,10327
2,Unsure,2025-11-12T15:28:00.000Z,mobile,,true,true,25,true,,329,140,25,3,sess_204470,2231
1,Unsure,2024-08-28T12:38:00.000Z,mobile,4,true,true,25,false,,330,120,15,4,sess_571062,3795
1,Unsure,2025-05-31T11:42:00.000Z,mobile,4,true,false,0,true,,331,190,15,2,sess_949935,700
2,Very Sure,2025-07-01T14:58:00.000Z,mobile,,true,false,0,false,I learned about digital wellness check,332,134,36,2,sess_554521,13187
1,Very Sure,2024-11-21T12:54:00.000Z,mobile,,true,false,0,false,,333,155,25,2,sess_413761,12365
1,Unsure,2025-11-23T13:28:00.000Z,tablet,4,true,true,25,false,,334,163,15,4,sess_991251,5285
2,Very Sure,2025-12-08T21:30:00.000Z,mobile,5,true,false,0,false,,335,237,35,2,sess_952501,8190
1,Guessed,2025-04-04T13:56:00.000Z,mobile,3,true,true,15,true,,336,147,20,3,sess_758821,11108
1,Somewhat Sure,2024-09-17T19:09:00.000Z,desktop,,true,false,0,false,,337,270,26,2,sess_892403,6410
2,Somewhat Sure,2025-11-08T22:00:00.000Z,mobile,5,false,false,0,false,,338,57,9,1,sess_309896,13637
1,Very Sure,2025-01-25T11:53:00.000Z,mobile,,true,true,25,false,,339,89,5,3,sess_626364,14510
1,Unsure,2025-09-18T16:30:00.000Z,mobile,5,false,false,0,false,,340,143,15,3,sess_593513,1831
2,Somewhat Sure,2024-12-16T21:23:00.000Z,mobile,,false,false,0,false,,341,183,17,4,sess_669681,7163
2,Somewhat Sure,2025-01-19T09:40:00.000Z,mobile,,false,false,0,false,,342,85,4,2,sess_363739,8413
2,Somewhat Sure,2024-12-21T16:56:00.000Z,mobile,4,true,false,0,false,,343,77,30,1,sess_132327,6101
1,Somewhat Sure,2025-05-08T22:51:00.000Z,desktop,4,true,true,25,false,,344,69,15,4,sess_817634,10949
2,Guessed,2025-09-11T12:09:00.000Z,mobile,,true,false,0,false,,345,188,40,3,sess_357364,9145
2,Somewhat Sure,2025-03-22T13:56:00.000Z,mobile,3,true,false,0,true,,346,39,26,3,sess_325898,10283
1,Somewhat Sure,2026-01-03T14:42:00.000Z,desktop,3,true,false,0,false,I learned about scam recognition,347,75,32,1,sess_625581,11441
1,Somewhat Sure,2025-06-10T17:11:00.000Z,mobile,5,true,true,25,false,I learned about phishing email detection,348,174,1,4,sess_757309,14687
1,Guessed,2024-12-17T11:35:00.000Z,desktop,4,true,false,0,false,I learned about social media privacy,349,245,6,4,sess_722257,11708
1,Guessed,2025-11-01T13:32:00.000Z,mobile,5,true,false,0,false,,350,139,11,2,sess_906996,12130
2,Somewhat Sure,2025-11-27T21:36:00.000Z,desktop,,true,false,0,false,,351,58,39,3,sess_326947,9629
1,Unsure,2025-12-16T09:47:00.000Z,mobile,3,true,true,25,false,,352,227,12,3,sess_397491,4856
1,Very Sure,2025-07-17T14:03:00.000Z,desktop,,true,false,0,false,,353,86,8,4,sess_235201,4771
1,Somewhat Sure,2025-02-09T11:49:00.000Z,desktop,5,false,false,0,false,,354,160,16,3,sess_626375,13272
1,Very Sure,2024-11-09T10:28:00.000Z,mobile,5,true,false,0,false,,355,142,39,3,sess_227046,3148
2,Unsure,2024-10-20T12:27:00.000Z,desktop,4,true,false,0,false,I learned about online shopping safety,356,135,16,2,sess_247539,10273
1,Somewhat Sure,2024-06-04T18:05:00.000Z,mobile,,true,false,0,true,I learned about social media privacy,357,253,6,3,sess_317999,6179
1,Somewhat Sure,2025-11-12T13:20:00.000Z,mobile,5,false,true,15,false,,358,92,31,4,sess_721248,14510
1,Somewhat Sure,2025-11-06T13:14:00.000Z,tablet,4,true,false,0,false,,359,104,22,3,sess_609220,2351
1,Somewhat Sure,2025-02-20T22:46:00.000Z,mobile,,true,false,0,false,I learned about malware prevention,360,64,19,4,sess_567373,11841
2,Somewhat Sure,2024-09-11T11:47:00.000Z,desktop,,true,false,0,true,I learned about profile privacy settings,361,281,34,4,sess_185482,6820
2,Somewhat Sure,2025-06-04T21:44:00.000Z,desktop,,true,false,0,false,,362,275,37,1,sess_429896,7578
2,Unsure,2025-01-29T12:30:00.000Z,tablet,,true,false,0,false,,363,252,4,2,sess_535435,13233
2,Very Sure,2025-05-21T17:35:00.000Z,desktop,4,true,false,0,true,,364,118,18,3,sess_150312,7782
2,Very Sure,2024-11-15T10:41:00.000Z,mobile,3,true,false,0,false,,365,164,39,2,sess_687876,12179
2,Very Sure,2025-04-10T19:34:00.000Z,desktop,4,true,false,0,false,,366,256,30,2,sess_957280,232
2,Somewhat Sure,2025-10-12T06:24:00.000Z,desktop,3,true,true,25,false,I learned about content sharing decision,367,267,25,3,sess_495462,12573
1,Somewhat Sure,2025-12-25T15:50:00.000Z,tablet,,true,true,15,true,,368,213,6,2,sess_738044,8783
1,Somewhat Sure,2025-07-13T16:07:00.000Z,tablet,3,true,false,0,true,,369,35,24,4,sess_721096,6983
1,Somewhat Sure,2025-06-17T22:59:00.000Z,desktop,5,true,false,0,false,,370,232,32,2,sess_487169,1585
2,Unsure,2025-06-14T21:05:00.000Z,mobile,5,true,false,0,false,,371,143,7,3,sess_232361,10743
1,Guessed,2025-10-10T14:42:00.000Z,mobile,5,true,true,15,true,,372,268,17,3,sess_217678,94
2,Somewhat Sure,2025-02-13T12:50:00.000Z,mobile,3,true,false,0,false,I learned about online shopping safety,373,201,16,1,sess_806095,4706
2,Unsure,2024-11-24T08:09:00.000Z,mobile,,true,false,0,false,,374,69,29,3,sess_952884,11193
2,Somewhat Sure,2025-11-20T07:18:00.000Z,mobile,4,true,false,0,true,,375,138,36,1,sess_498346,313
2,Unsure,2025-03-27T12:39:00.000Z,desktop,,true,false,0,false,,376,226,23,4,sess_624731,6197
2,Somewhat Sure,2025-01-06T12:19:00.000Z,desktop,,true,false,0,false,,377,224,5,1,sess_439806,11437
1,Unsure,2025-07-25T14:51:00.000Z,mobile,,false,false,0,false,,378,207,21,4,sess_382971,2990
1,Somewhat Sure,2024-11-08T15:28:00.000Z,desktop,4,false,false,0,false,I learned about phishing email detection,379,200,1,1,sess_668010,7765
1,Unsure,2025-09-17T06:43:00.000Z,tablet,3,true,false,0,true,I learned about deepfake awareness,380,161,38,4,sess_137313,13653
1,Somewhat Sure,2025-08-11T19:51:00.000Z,mobile,,false,false,0,false,I learned about phishing email detection,381,156,1,3,sess_858420,12348
2,Somewhat Sure,2025-01-24T18:15:00.000Z,mobile,3,true,false,0,false,,382,129,10,3,sess_100759,13013
2,Guessed,2025-01-29T17:00:00.000Z,mobile,,true,false,0,false,,383,89,18,2,sess_826531,1077
1,Somewhat Sure,2025-07-10T18:33:00.000Z,mobile,,false,false,0,false,,384,155,16,3,sess_548879,8409
2,Guessed,2024-08-17T22:57:00.000Z,desktop,3,true,false,0,false,,385,108,23,3,sess_323242,14205
2,Somewhat Sure,2025-02-02T17:52:00.000Z,mobile,,true,false,0,false,,386,156,38,4,sess_246941,13782
1,Somewhat Sure,2025-01-01T07:08:00.000Z,mobile,,false,true,25,false,,387,199,5,3,sess_323441,12820
2,Unsure,2025-12-18T22:01:00.000Z,tablet,4,true,false,0,true,,388,258,24,1,sess_681470,2560
1,Somewhat Sure,2025-02-22T06:17:00.000Z,tablet,4,false,true,25,false,,389,159,39,4,sess_341680,13245
1,Unsure,2025-09-30T19:28:00.000Z,desktop,,true,false,0,false,I learned about password manager usage,390,177,29,1,sess_975051,8991
1,Somewhat Sure,2024-08-09T06:34:00.000Z,mobile,4,true,true,25,false,I learned about email attachment safety,391,163,27,1,sess_416597,9025
2,Guessed,2025-08-01T12:57:00.000Z,mobile,3,true,true,40,false,,392,235,7,4,sess_405498,6300
1,Unsure,2025-07-14T09:18:00.000Z,mobile,4,false,false,0,false,,393,227,28,1,sess_445646,14914
2,Somewhat Sure,2024-12-06T10:34:00.000Z,mobile,,true,false,0,true,,394,39,21,1,sess_492050,10280
2,Unsure,2025-06-06T14:06:00.000Z,mobile,3,true,false,0,true,,395,288,12,2,sess_884159,8996
1,Somewhat Sure,2024-12-06T09:18:00.000Z,tablet,4,true,true,25,false,,396,277,34,1,sess_938983,14872
1,Unsure,2024-06-27T09:24:00.000Z,mobile,5,false,true,15,false,I learned about comment etiquette,397,198,35,1,sess_235410,14638
1,Very Sure,2025-08-29T14:06:00.000Z,desktop,4,true,false,0,false,,398,125,4,3,sess_292880,10215
1,Very Sure,2025-12-30T13:38:00.000Z,mobile,5,false,true,40,false,,399,235,40,4,sess_498994,4719
1,Somewhat Sure,2025-10-17T21:17:00.000Z,mobile,,false,true,25,false,I learned about copyright understanding,400,228,39,4,sess_331449,7681
1,Very Sure,2025-07-27T15:01:00.000Z,tablet,3,true,true,15,false,,401,213,36,4,sess_927564,2187
2,Somewhat Sure,2024-08-21T06:02:00.000Z,mobile,5,true,true,25,false,,402,53,29,4,sess_710832,306
2,Guessed,2025-07-21T22:11:00.000Z,desktop,4,true,false,0,false,,403,152,2,1,sess_202838,6263
1,Unsure,2025-11-14T17:37:00.000Z,tablet,3,true,true,15,false,I learned about online stranger danger,404,35,8,3,sess_307413,452
1,Somewhat Sure,2025-01-23T15:48:00.000Z,desktop,4,true,false,0,false,,405,80,33,4,sess_849420,7084
2,Unsure,2024-11-15T08:46:00.000Z,mobile,5,true,false,0,false,,406,179,25,2,sess_689046,13116
1,Somewhat Sure,2025-04-24T06:27:00.000Z,mobile,,true,false,0,false,,407,113,8,1,sess_793245,1344
2,Very Sure,2025-12-22T22:01:00.000Z,mobile,,true,false,0,false,I learned about location sharing risks,408,243,18,3,sess_146319,2988
2,Very Sure,2026-01-05T14:14:00.000Z,desktop,5,false,false,0,false,,409,95,17,2,sess_599759,10397
2,Somewhat Sure,2025-04-05T09:19:00.000Z,mobile,5,true,false,0,true,,410,276,23,4,sess_483808,13871
1,Somewhat Sure,2025-07-01T08:24:00.000Z,mobile,5,true,false,0,true,,411,242,8,2,sess_663277,11694
1,Unsure,2024-10-24T15:50:00.000Z,mobile,5,true,true,15,false,,412,217,23,2,sess_399971,2405
1,Guessed,2025-08-27T17:20:00.000Z,tablet,,true,false,0,true,,413,98,39,2,sess_582916,131
1,Unsure,2025-04-22T07:53:00.000Z,tablet,4,true,false,0,true,,414,88,26,2,sess_403256,14889
1,Somewhat Sure,2025-08-19T10:03:00.000Z,mobile,4,true,false,0,true,,415,252,18,2,sess_426877,11980
1,Unsure,2024-08-23T10:32:00.000Z,desktop,,false,false,0,false,I learned about email attachment safety,416,91,27,2,sess_534151,3797
1,Unsure,2025-06-26T15:48:00.000Z,tablet,4,false,false,0,false,,417,179,12,4,sess_572853,11801
2,Very Sure,2025-10-12T17:46:00.000Z,mobile,,true,false,0,false,,418,45,16,2,sess_303681,2184
2,Unsure,2025-01-05T19:06:00.000Z,tablet,3,true,true,25,false,,419,270,37,4,sess_792788,11571
2,Unsure,2025-07-01T21:46:00.000Z,mobile,4,true,false,0,true,,420,252,5,4,sess_435933,9175
1,Very Sure,2025-07-20T14:30:00.000Z,desktop,,true,false,0,false,,421,249,9,2,sess_751819,476
1,Somewhat Sure,2024-10-28T09:44:00.000Z,desktop,3,true,true,40,true,,422,160,19,3,sess_866438,14867
1,Very Sure,2025-02-20T09:21:00.000Z,mobile,5,false,false,0,false,,423,228,29,3,sess_427919,14000
1,Unsure,2025-07-20T15:53:00.000Z,mobile,,true,true,25,true,,424,164,15,4,sess_864868,11782
2,Somewhat Sure,2025-02-07T11:00:00.000Z,mobile,3,true,false,0,false,,425,126,11,2,sess_863183,12270
